species,individual,longitude,latitude,UTMeasting,UTMnorthing,UTMzone,timestampUTC,timestamp_local,timezone,daynight
Puma concolor,F53,-112.0316111,38.2578478,409744.199436249,4234927.547821115,12N,2014-03-25T11:00:53Z,2014-03-25T05:00:53Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0314706,38.2579217,409756.58353155066,4234935.610800409,12N,2014-03-25T15:01:18Z,2014-03-25T09:01:18Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0316714,38.2579108,409739.00159530103,4234934.597203244,12N,2014-03-25T19:00:55Z,2014-03-25T13:00:55Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0316008,38.2577856,409745.0236539385,4234920.635986572,12N,2014-03-25T23:00:56Z,2014-03-25T17:00:56Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0313689,38.2564733,409763.6899665538,4234774.79542533,12N,2014-03-26T03:01:23Z,2014-03-25T21:01:23Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0315256,38.2563558,409749.83429850783,4234761.910327812,12N,2014-03-26T07:01:27Z,2014-03-26T01:01:27Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0328639,38.2572039,409633.79138903186,4234857.322794334,12N,2014-03-26T11:01:42Z,2014-03-26T05:01:42Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0372392,38.2617086,409256.58643025847,4235361.4525264455,12N,2014-03-26T15:02:51Z,2014-03-26T09:02:51Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0352269,38.2747308,409448.80950038764,4236804.442395549,12N,2014-03-26T23:01:00Z,2014-03-26T17:01:00Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0485903,38.2875853,408296.05776089616,4238243.968939485,12N,2014-03-27T03:02:19Z,2014-03-26T21:02:19Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0489686,38.2892103,408265.0185536765,4238424.657314822,12N,2014-03-27T07:01:32Z,2014-03-27T01:01:32Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0527228,38.2929808,407941.4594581956,4238846.77111864,12N,2014-03-27T15:00:59Z,2014-03-27T09:00:59Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0547842,38.2909242,407758.58570841013,4238620.62138468,12N,2014-03-27T19:00:59Z,2014-03-27T13:00:59Z,Mountain Daylight Time,1
Puma concolor,F53,-112.05742,38.2912267,407528.4614354533,4238656.820506276,12N,2014-03-27T23:01:01Z,2014-03-27T17:01:01Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0637256,38.2958114,406982.8744765187,4239171.874395402,12N,2014-03-28T03:00:59Z,2014-03-27T21:00:59Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0581664,38.2899347,407461.5460698295,4238514.204410464,12N,2014-03-28T07:01:12Z,2014-03-28T01:01:12Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0314161,38.2949342,409807.15444477135,4239042.521606095,12N,2014-03-28T15:01:23Z,2014-03-28T09:01:23Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0295978,38.2967369,409968.3887269326,4239240.780119683,12N,2014-03-28T19:01:19Z,2014-03-28T13:01:19Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0298892,38.2966536,409942.80407808564,4239231.820842317,12N,2014-03-28T23:01:00Z,2014-03-28T17:01:00Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0261536,38.3103553,410286.34585638094,4240748.556075664,12N,2014-03-29T03:01:02Z,2014-03-28T21:01:02Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0380394,38.3101244,409246.8903647093,4240734.540481938,12N,2014-03-29T07:00:59Z,2014-03-29T01:00:59Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0339397,38.3100531,409605.23717279744,4240722.6107367445,12N,2014-03-29T11:01:04Z,2014-03-29T05:01:04Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0313089,38.3250228,409853.7871424868,4242381.1128849145,12N,2014-03-29T15:01:45Z,2014-03-29T09:01:45Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0314028,38.3312036,409853.23656530987,4243067.041459495,12N,2014-03-29T19:01:18Z,2014-03-29T13:01:18Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0306453,38.3259203,409912.904587701,4242480.054337151,12N,2014-03-29T23:02:11Z,2014-03-29T17:02:11Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0290567,38.3306944,410057.6663110802,4243008.252302393,12N,2014-03-30T03:00:59Z,2014-03-29T21:00:59Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0292811,38.3306386,410037.9836611532,4243002.279118869,12N,2014-03-30T07:01:34Z,2014-03-30T01:01:34Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0287872,38.3280283,410077.92718925956,4242712.1528287325,12N,2014-03-30T15:00:56Z,2014-03-30T09:00:56Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0287358,38.3286219,410083.15347660566,4242777.970117433,12N,2014-03-30T19:02:23Z,2014-03-30T13:02:23Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0297739,38.3304797,409994.7139356309,4242985.127239502,12N,2014-03-31T07:01:07Z,2014-03-31T01:01:07Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0292725,38.3304831,410038.54308265547,4242985.016072044,12N,2014-03-31T11:01:00Z,2014-03-31T05:01:00Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0286961,38.3301403,410088.499807728,4242946.416917565,12N,2014-03-31T15:01:31Z,2014-03-31T09:01:31Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0292642,38.3306406,410039.4632777655,4243002.484584714,12N,2014-03-31T19:01:12Z,2014-03-31T13:01:12Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0292933,38.3305947,410036.8630412534,4242997.419746351,12N,2014-03-31T23:01:32Z,2014-03-31T17:01:32Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0293381,38.3307128,410033.0933258628,4243010.568052928,12N,2014-04-01T07:01:14Z,2014-04-01T01:01:14Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0294475,38.3306192,410023.4154853934,4243000.2885201685,12N,2014-04-01T11:01:17Z,2014-04-01T05:01:17Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0293675,38.3306308,410030.4222277461,4243001.4977618465,12N,2014-04-01T15:01:37Z,2014-04-01T09:01:37Z,Mountain Daylight Time,1
Puma concolor,F53,-112.02928,38.3306783,410038.12889239704,4243006.68325948,12N,2014-04-01T23:01:19Z,2014-04-01T17:01:19Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0292992,38.3306469,410036.4118938409,4243003.217735948,12N,2014-04-02T03:01:57Z,2014-04-01T21:01:57Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0293358,38.330655,410033.2228882004,4243004.15217924,12N,2014-04-02T11:01:28Z,2014-04-02T05:01:28Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0292486,38.3308092,410041.0352490865,4243021.177672388,12N,2014-04-02T15:01:02Z,2014-04-02T09:01:02Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0292686,38.3307622,410039.2290428394,4243015.981912075,12N,2014-04-02T23:01:17Z,2014-04-02T17:01:17Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0248917,38.3294325,410420.1540661187,4242864.18145737,12N,2014-04-03T07:00:58Z,2014-04-03T01:00:58Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0292831,38.3305858,410037.74356824567,4242996.422245865,12N,2014-04-03T11:01:32Z,2014-04-03T05:01:32Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0126331,38.3249006,411486.1212065993,4242349.494536477,12N,2014-04-03T15:01:14Z,2014-04-03T09:01:14Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0126456,38.3248642,411484.98428737704,4242345.467486187,12N,2014-04-03T19:01:04Z,2014-04-03T13:01:04Z,Mountain Daylight Time,1
Puma concolor,F53,-111.99096,38.3164136,413370.502850456,4241387.21662059,12N,2014-04-04T03:01:13Z,2014-04-03T21:01:13Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9908897,38.3162283,413376.42811340274,4241366.589464754,12N,2014-04-04T07:01:01Z,2014-04-04T01:01:01Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9907956,38.3162797,413384.71568192274,4241372.2046965305,12N,2014-04-04T11:00:59Z,2014-04-04T05:00:59Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9981392,38.3182192,412745.0483129121,4241594.324847105,12N,2014-04-04T15:01:10Z,2014-04-04T09:01:10Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0040531,38.3152619,412224.49122136435,4241271.778099733,12N,2014-04-04T19:01:32Z,2014-04-04T13:01:32Z,Mountain Daylight Time,1
Puma concolor,F53,-111.984315,38.3196633,413955.26196505385,4241741.600516768,12N,2014-04-05T03:01:42Z,2014-04-04T21:01:42Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9999406,38.3065011,412573.50085115415,4240295.764359376,12N,2014-04-05T07:00:49Z,2014-04-05T01:00:49Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0023631,38.3160147,412373.14266929927,4241353.706290901,12N,2014-04-05T11:02:55Z,2014-04-05T05:02:55Z,Mountain Daylight Time,0
Puma concolor,F53,-112.00524,38.3304222,412139.03189430013,4242955.126178477,12N,2014-04-05T15:01:21Z,2014-04-05T09:01:21Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0072922,38.3327953,411962.5307069705,4243220.404930977,12N,2014-04-05T23:01:00Z,2014-04-05T17:01:00Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9974139,38.3311839,412823.9851220705,4243032.231182558,12N,2014-04-06T03:02:13Z,2014-04-05T21:02:13Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9919103,38.3315006,413305.3996135185,4243062.1931390455,12N,2014-04-06T07:01:22Z,2014-04-06T01:01:22Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9820728,38.3571744,414195.5295767335,4245901.832180004,12N,2014-04-06T11:01:20Z,2014-04-06T05:01:20Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0019256,38.3540111,412457.12491711613,4245569.462393774,12N,2014-04-06T15:01:00Z,2014-04-06T09:01:00Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0063817,38.3473444,412059.702574186,4244833.942101193,12N,2014-04-06T19:01:02Z,2014-04-06T13:01:02Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9963633,38.335338900000004,412920.78513544274,4243492.288548856,12N,2014-04-06T23:02:13Z,2014-04-06T17:02:13Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9956603,38.3085114,412950.1466820792,4240514.790571737,12N,2014-04-07T03:00:59Z,2014-04-06T21:00:59Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9988231,38.2908778,412652.4762468496,4238561.120132804,12N,2014-04-07T11:02:05Z,2014-04-07T05:02:05Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0111617,38.276695,411556.2249503698,4236999.104547586,12N,2014-04-07T15:01:18Z,2014-04-07T09:01:18Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0112706,38.2740028,411543.4331077183,4236700.47853693,12N,2014-04-07T19:01:33Z,2014-04-07T13:01:33Z,Mountain Daylight Time,1
Puma concolor,F53,-112.01098,38.2715822,411565.9168576055,4236431.607701413,12N,2014-04-07T23:01:00Z,2014-04-07T17:01:00Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0017147,38.3082322,412420.4665364503,4240489.53017261,12N,2014-04-08T03:00:59Z,2014-04-07T21:00:59Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0111642,38.2706742,411548.7023814318,4236331.03099679,12N,2014-04-08T07:01:12Z,2014-04-08T01:01:12Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0109975,38.2706978,411563.31339479,4236333.4902811125,12N,2014-04-08T11:01:23Z,2014-04-08T05:01:23Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0178806,38.2732483,410964.3160257119,4236623.10081151,12N,2014-04-08T15:01:00Z,2014-04-08T09:01:00Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0178775,38.2732572,410964.59806277836,4236624.08538343,12N,2014-04-08T19:01:30Z,2014-04-08T13:01:30Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0111733,38.2707878,411548.0441436132,4236343.644899425,12N,2014-04-08T23:00:59Z,2014-04-08T17:00:59Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0110953,38.2707422,411554.81201670214,4236338.510476458,12N,2014-04-09T03:01:59Z,2014-04-08T21:01:59Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0112125,38.2708456,411544.68517312966,4236350.095948899,12N,2014-04-09T07:01:07Z,2014-04-09T01:01:07Z,Mountain Daylight Time,0
Puma concolor,F53,-112.011235,38.2707994,411542.66090260434,4236344.991056102,12N,2014-04-09T11:01:08Z,2014-04-09T05:01:08Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0220825,38.2547867,410574.12682269275,4234578.632276411,12N,2014-04-09T15:01:20Z,2014-04-09T09:01:20Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0221439,38.2546494,410568.58627154573,4234563.456666895,12N,2014-04-09T19:01:57Z,2014-04-09T13:01:57Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0217639,38.2546053,410601.78076991864,4234558.196062008,12N,2014-04-09T23:01:00Z,2014-04-09T17:01:00Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0342753,38.2507322,409502.2767021721,4234140.594994158,12N,2014-04-10T03:01:08Z,2014-04-09T21:01:08Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0485789,38.2566914,408258.19124852575,4234815.920990927,12N,2014-04-10T07:01:09Z,2014-04-10T01:01:09Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0527456,38.2412756,407874.17088659364,4233109.504937127,12N,2014-04-10T11:01:07Z,2014-04-10T05:01:07Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0438703,38.2379394,408646.6943459967,4232730.519847201,12N,2014-04-10T15:00:58Z,2014-04-10T09:00:58Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0438861,38.2379792,408645.3613930191,4232734.9516866505,12N,2014-04-10T19:00:57Z,2014-04-10T13:00:57Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0434064,38.2304469,408677.9222897416,4231898.68782526,12N,2014-04-10T23:00:54Z,2014-04-10T17:00:54Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0553342,38.2402342,407646.31873761036,4232996.529893736,12N,2014-04-11T03:01:13Z,2014-04-10T21:01:13Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0478931,38.2441617,408302.4505214866,4233424.930661446,12N,2014-04-11T07:01:19Z,2014-04-11T01:01:19Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0478603,38.2473708,408309.35261752986,4233780.983470276,12N,2014-04-11T11:00:53Z,2014-04-11T05:00:53Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0292672,38.2458322,409934.442721399,4233592.000027284,12N,2014-04-11T19:01:30Z,2014-04-11T13:01:30Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0279667,38.2455333,410047.8768700077,4233557.568928513,12N,2014-04-11T23:01:10Z,2014-04-11T17:01:10Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0477033,38.2528961,408330.0323444227,4234393.921795352,12N,2014-04-12T03:00:58Z,2014-04-11T21:00:58Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0478847,38.2441733,408303.2001698429,4233426.209487145,12N,2014-04-12T07:01:03Z,2014-04-12T01:01:03Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0477092,38.2441267,408318.49944166065,4233420.864827363,12N,2014-04-12T11:01:36Z,2014-04-12T05:01:36Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0346822,38.2555372,409472.63445222157,4234674.161289921,12N,2014-04-12T15:00:59Z,2014-04-12T09:00:59Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0376392,38.2580397,409217.0253778555,4234954.739094133,12N,2014-04-12T23:01:55Z,2014-04-12T17:01:55Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0420014,38.2494836,408824.6755591066,4234009.633239464,12N,2014-04-13T03:01:18Z,2014-04-12T21:01:18Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0376094,38.2578894,409219.4456098931,4234938.032377571,12N,2014-04-13T07:02:06Z,2014-04-13T01:02:06Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0373572,38.2581086,409241.7838910064,4234962.107652642,12N,2014-04-13T11:01:42Z,2014-04-13T05:01:42Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0373203,38.2582311,409245.1647477194,4234975.664208851,12N,2014-04-13T15:01:08Z,2014-04-13T09:01:08Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0375211,38.2580878,409227.4180551936,4234959.960452678,12N,2014-04-13T23:01:37Z,2014-04-13T17:01:37Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0374439,38.2581842,409234.29238926776,4234970.581377259,12N,2014-04-14T03:01:18Z,2014-04-13T21:01:18Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0374431,38.2582144,409234.3999582329,4234973.931622293,12N,2014-04-14T07:01:20Z,2014-04-14T01:01:20Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0374086,38.2580992,409237.2751021668,4234961.115040108,12N,2014-04-14T11:01:08Z,2014-04-14T05:01:08Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0377814,38.2579803,409204.5100597824,4234948.287537378,12N,2014-04-14T15:01:26Z,2014-04-14T09:01:26Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0375289,38.2580081,409226.6364446771,4234951.124493704,12N,2014-04-14T19:01:42Z,2014-04-14T13:01:42Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0375917,38.2581025,409221.2594041161,4234961.660853055,12N,2014-04-14T23:01:10Z,2014-04-14T17:01:10Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0375889,38.2579536,409221.3190927126,4234945.135975251,12N,2014-04-15T03:01:24Z,2014-04-14T21:01:24Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0374061,38.2582342,409237.6617956469,4234976.092356755,12N,2014-04-15T07:01:06Z,2014-04-15T01:01:06Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0375722,38.2581394,409223.0114173619,4234965.736190214,12N,2014-04-15T19:01:07Z,2014-04-15T13:01:07Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0374614,38.2582094,409232.7926340361,4234973.394769479,12N,2014-04-15T23:01:29Z,2014-04-15T17:01:29Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0375233,38.258115599999996,409227.2601643724,4234963.047333997,12N,2014-04-16T03:01:28Z,2014-04-15T21:01:28Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0374994,38.2580667,409229.290379848,4234957.597880011,12N,2014-04-16T07:01:01Z,2014-04-16T01:01:01Z,Mountain Daylight Time,0
Puma concolor,F53,-112.03745,38.2581292,409233.6902557062,4234964.484492771,12N,2014-04-16T11:01:48Z,2014-04-16T05:01:48Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0375328,38.2580472,409226.34387795546,4234955.466905081,12N,2014-04-16T15:01:08Z,2014-04-16T09:01:08Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0367564,38.2581853,409294.444507745,4234970.029182768,12N,2014-04-16T19:01:18Z,2014-04-16T13:01:18Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0373714,38.2580031,409240.4102478518,4234950.415170566,12N,2014-04-17T03:01:52Z,2014-04-16T21:01:52Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0373731,38.2581444,409240.43730662036,4234966.095663057,12N,2014-04-17T07:00:59Z,2014-04-17T01:00:59Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0375431,38.2580675,409225.4679685886,4234957.729524278,12N,2014-04-17T11:01:23Z,2014-04-17T05:01:23Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0372014,38.2582025,409255.53196374886,4234972.374090114,12N,2014-04-17T15:01:12Z,2014-04-17T09:01:12Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0375678,38.2579758,409223.1928046399,4234947.578612114,12N,2014-04-17T19:00:46Z,2014-04-17T13:00:46Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0376372,38.2579269,409217.05998891126,4234942.220702448,12N,2014-04-17T23:01:07Z,2014-04-17T17:01:07Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0376475,38.2578678,409216.085270847,4234935.672999331,12N,2014-04-18T07:01:34Z,2014-04-18T01:01:34Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0373664,38.2580869,409240.9519662899,4234959.708818466,12N,2014-04-18T15:01:19Z,2014-04-18T09:01:19Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0373392,38.2581044,409243.35352350876,4234961.623958033,12N,2014-04-18T19:01:12Z,2014-04-18T13:01:12Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0375742,38.2580778,409222.7597799303,4234958.902939344,12N,2014-04-18T23:01:18Z,2014-04-18T17:01:18Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0374764,38.2580636,409231.29884198844,4234957.231334926,12N,2014-04-19T03:01:34Z,2014-04-18T21:01:34Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0374794,38.2581069,409231.09024189936,4234962.038900415,12N,2014-04-19T07:01:21Z,2014-04-19T01:01:21Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0376806,38.2579878,409213.3386122851,4234949.020829205,12N,2014-04-19T11:01:13Z,2014-04-19T05:01:13Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0373642,38.2580872,409241.14482218795,4234959.739948684,12N,2014-04-19T15:01:20Z,2014-04-19T09:01:20Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0372903,38.2581219,409247.65365766437,4234963.5178123405,12N,2014-04-19T19:01:20Z,2014-04-19T13:01:20Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0376997,38.2579956,409211.677217742,4234949.905069547,12N,2014-04-19T23:01:18Z,2014-04-19T17:01:18Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0375889,38.2580856,409221.48335182306,4234959.782860531,12N,2014-04-20T03:01:59Z,2014-04-19T21:01:59Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0373558,38.2581061,409241.90326966177,4234961.828876151,12N,2014-04-20T07:00:55Z,2014-04-20T01:00:55Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0376453,38.2579131,409216.33412773546,4234940.697385228,12N,2014-04-20T11:01:20Z,2014-04-20T05:01:20Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0367903,38.2584394,409291.7944864338,4234998.257672889,12N,2014-04-20T15:01:32Z,2014-04-20T09:01:32Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0374069,38.2583214,409237.7002942422,4234985.768963039,12N,2014-04-20T19:01:38Z,2014-04-20T13:01:38Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0376025,38.2578328,409219.97887417057,4234931.745200538,12N,2014-04-20T23:01:33Z,2014-04-20T17:01:33Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0375728,38.2580272,409222.819303851,4234953.286926315,12N,2014-04-21T07:01:19Z,2014-04-21T01:01:19Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0376889,38.2581822,409212.85435923387,4234970.599841649,12N,2014-04-21T11:00:58Z,2014-04-21T05:00:58Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0351206,38.2596069,409439.32875438937,4235126.1692120405,12N,2014-04-21T15:00:58Z,2014-04-21T09:00:58Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0368344,38.2601117,409290.01563604607,4235183.861441201,12N,2014-04-21T19:01:59Z,2014-04-21T13:01:59Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0375169,38.2580556,409227.74545556324,4234956.383379621,12N,2014-04-21T23:02:18Z,2014-04-21T17:02:18Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0346592,38.2667583,409488.5717670875,4235919.246465348,12N,2014-04-22T03:01:36Z,2014-04-21T21:01:36Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0374092,38.2714956,409253.8925464567,4236447.598592081,12N,2014-04-22T07:01:12Z,2014-04-22T01:01:12Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0360914,38.2738294,409372.0693600511,4236705.268445701,12N,2014-04-22T11:01:36Z,2014-04-22T05:01:36Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0362239,38.2737836,409360.42222008173,4236700.316253288,12N,2014-04-22T15:01:57Z,2014-04-22T09:01:57Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0388531,38.2720522,409128.2795805698,4236510.777414161,12N,2014-04-22T23:01:15Z,2014-04-22T17:01:15Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0521811,38.2810769,407973.8001444433,4237525.352410876,12N,2014-04-23T03:00:53Z,2014-04-22T21:00:53Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0616472,38.2773808,407141.14264166204,4237124.689278053,12N,2014-04-23T07:01:03Z,2014-04-23T01:01:03Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0677508,38.2767656,406606.47780633403,4237062.571866811,12N,2014-04-23T11:01:06Z,2014-04-23T05:01:06Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0699758,38.2842097,406421.4146072133,4237890.832936105,12N,2014-04-23T15:02:21Z,2014-04-23T09:02:21Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0691397,38.28018,406489.37091622053,4237442.843684776,12N,2014-04-23T19:01:23Z,2014-04-23T13:01:23Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0683939,38.2794142,406553.6211923528,4237357.115146746,12N,2014-04-23T23:01:00Z,2014-04-23T17:01:00Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0699336,38.2757453,406414.23870601464,4236951.564106932,12N,2014-04-24T03:02:23Z,2014-04-23T21:02:23Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0734031,38.2688353,406101.8590857427,4236188.334583237,12N,2014-04-24T07:00:49Z,2014-04-24T01:00:49Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0733586,38.2688025,406105.70968820073,4236184.649864077,12N,2014-04-24T11:01:52Z,2014-04-24T05:01:52Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0777433,38.2632342,405714.93961107143,4235571.2417127015,12N,2014-04-24T15:00:59Z,2014-04-24T09:00:59Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0779136,38.2647311,405701.9761049672,4235737.513869517,12N,2014-04-24T19:02:25Z,2014-04-24T13:02:25Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0703628,38.2571167,406352.7779700438,4234884.937744549,12N,2014-04-25T07:01:48Z,2014-04-25T01:01:48Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0703961,38.2570731,406349.8084662858,4234880.133528985,12N,2014-04-25T11:01:21Z,2014-04-25T05:01:21Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0461708,38.247775,408457.69940210227,4233824.161322599,12N,2014-04-25T15:01:22Z,2014-04-25T09:01:22Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0397678,38.2439528,409013.2258838208,4233393.731399413,12N,2014-04-25T23:00:59Z,2014-04-25T17:00:59Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0491764,38.2556906,408204.65441810567,4234705.463542271,12N,2014-04-26T03:01:42Z,2014-04-25T21:01:42Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0504786,38.2453647,408077.71141242614,4233560.981816732,12N,2014-04-26T07:01:14Z,2014-04-26T01:01:14Z,Mountain Daylight Time,0
